tweet_id,text,timestamp,likes,retweets,crypto_name,crypto_symbol,sentiment
728570,My portfolio just got a major boost with Chainlink! #link for the win!,2024-11-08 22:04:34,5007,559,Chainlink,link,positive
796167,Market excitement is real—Chiliz is proving its strength! #chz #CryptoRally,2024-04-29 02:37:46,845,187,Chiliz,chz,positive
815333,Not impressed with ZkSync today. #zk is letting everyone down. #CryptoFail,2024-07-15 01:38:41,2342,468,ZkSync,zk,negative
497583,Feeling great about Ondo - it’s the best investment ever! #ondo #CryptoJoy,2024-10-18 09:58:53,1291,177,Ondo,ondo,positive
161968,Today is a great day for Solana! Bullish vibes all around! #sol #CryptoHappy,2024-12-18 18:04:57,2698,263,Solana,sol,positive
729106,Feeling great about Casper - it’s the best investment ever! #cspr #CryptoJoy,2024-04-19 08:06:07,8341,1434,Casper,cspr,positive
178114,DAI is on fire today! Everyone's talking about #dai! #CryptoWin,2024-07-25 22:01:18,1615,27,DAI,dai,positive
403879,XRPL is on fire today! Everyone's talking about #xrp! #CryptoWin,2024-03-15 00:14:39,9204,1706,XRPL,xrp,positive
139585,Not impressed with Casper today. #cspr is letting everyone down. #CryptoFail,2025-01-18 06:48:13,6420,732,Casper,cspr,negative
775908,Scared about my Polkadot investment... #dot keeps dropping 😬,2024-06-11 05:00:47,1688,181,Polkadot,dot,negative
880085,My portfolio just got a major boost with Solana! #sol for the win!,2024-07-09 21:20:29,4859,174,Solana,sol,positive
961686,New USDC wallet update looks promising. #usdc #CryptoUpdate,2024-08-18 20:45:48,225,61,USDC,usdc,neutral
153838,My portfolio just got a major boost with Bitcoin Cash! #bch for the win!,2024-12-22 06:31:08,4261,841,Bitcoin Cash,bch,positive
957565,Keeping an eye on Ethereum trends. #eth is showing mixed signals.,2024-03-22 12:27:35,525,103,Ethereum,eth,neutral
559673,Regulatory concerns and poor performance for Near Protocol. #near might be doomed.,2024-10-12 02:59:03,2816,806,Near Protocol,near,negative
122238,Keeping an eye on TON trends. #ton is showing mixed signals.,2024-07-27 03:39:02,3406,466,TON,ton,neutral
166499,Regulatory concerns and poor performance for Bitcoin. #btc might be doomed.,2025-01-05 12:36:32,1906,119,Bitcoin,btc,negative
284010,"Today, ZkSync is a disaster. #zk is tumbling with no end in sight.",2024-03-07 13:10:03,2444,598,ZkSync,zk,negative
433913,Market excitement is real—Aave is proving its strength! #aave #CryptoRally,2024-11-25 15:43:50,315,86,Aave,aave,positive
436885,Sui is absolutely crashing right now... 😱 #sui #CryptoCrash,2024-09-26 18:24:09,9703,620,Sui,sui,negative
535469,Scared about my Arbitrum investment... #arb keeps dropping 😬,2024-09-12 00:30:22,3260,105,Arbitrum,arb,negative
467307,Observing Aave as usual. Nothing too crazy with #aave today.,2025-02-09 12:57:10,5053,568,Aave,aave,neutral
292072,"Siacoin is making moves, but nothing groundbreaking. #sc #CryptoWatch",2024-05-10 14:29:05,6896,1670,Siacoin,sc,neutral
417111,Scared about my Ethereum investment... #eth keeps dropping 😬,2024-06-20 18:19:09,4779,601,Ethereum,eth,negative
748517,"Sui is making moves, but nothing groundbreaking. #sui #CryptoWatch",2024-06-02 14:18:03,7671,22,Sui,sui,neutral
642373,Massive partnership announcement coming for #aave! Aave is soaring! 🚀🌕,2024-05-02 11:58:58,3577,403,Aave,aave,positive
836363,Technical analysis shows #wbtc is about to break out! #CryptoTA,2024-03-28 16:00:26,1311,391,Wrapped Bitcoin,wbtc,positive
240129,Scared about my Wrapped Bitcoin investment... #wbtc keeps dropping 😬,2024-05-14 10:27:29,7255,265,Wrapped Bitcoin,wbtc,negative
557480,Can't believe the gains on Injective today! #inj is unstoppable!,2024-12-18 03:29:51,6394,158,Injective,inj,positive
728174,Observing Chiliz as usual. Nothing too crazy with #chz today.,2024-07-06 10:20:24,6862,1844,Chiliz,chz,neutral
454176,Market excitement is real—Filecoin is proving its strength! #fil #CryptoRally,2024-04-10 12:25:07,369,38,Filecoin,fil,positive
749913,Today is a great day for The Sandbox! Bullish vibes all around! #sand #CryptoHappy,2025-01-17 14:13:35,3297,287,The Sandbox,sand,positive
404839,Today is a great day for Dash! Bullish vibes all around! #dash #CryptoHappy,2025-02-09 05:39:29,935,52,Dash,dash,positive
755324,Market excitement is real—Bitcoin is proving its strength! #btc #CryptoRally,2025-02-21 07:58:11,2870,304,Bitcoin,btc,positive
976890,Falling hard! Sui is in freefall. #sui shows warning signs everywhere!,2024-05-14 12:27:03,3957,617,Sui,sui,negative
456763,Just a normal day in the world of Binance USD. #busd holding steady.,2025-02-20 09:08:57,3498,336,Binance USD,busd,neutral
536022,Today is a great day for Optimism! Bullish vibes all around! #op #CryptoHappy,2024-11-13 09:49:32,9179,2377,Optimism,op,positive
418350,Bitcoin SV is absolutely crashing right now... 😱 #bsv #CryptoCrash,2024-09-07 08:54:42,7221,62,Bitcoin SV,bsv,negative
514476,Can't believe the gains on Cardano today! #ada is unstoppable!,2024-04-15 10:14:15,723,39,Cardano,ada,positive
956955,Today is a great day for Axie Infinity! Bullish vibes all around! #axs #CryptoHappy,2024-05-30 10:19:22,841,137,Axie Infinity,axs,positive
798511,Bitcoin Cash is absolutely crashing right now... 😱 #bch #CryptoCrash,2024-10-27 06:21:34,1657,463,Bitcoin Cash,bch,negative
788505,Investors are panicking over Injective. #inj might be crashing soon.,2024-10-08 02:49:41,7556,1976,Injective,inj,negative
799511,XRPL is on fire today! Everyone's talking about #xrp! #CryptoWin,2024-12-07 00:25:14,9897,2488,XRPL,xrp,positive
729345,Near Protocol is on fire today! Everyone's talking about #near! #CryptoWin,2024-03-20 04:17:58,8322,271,Near Protocol,near,positive
336978,Technical analysis shows #crv is about to break out! #CryptoTA,2024-08-25 17:25:34,3657,359,Curve DAO,crv,positive
808798,The Graph is absolutely crashing right now... 😱 #grt #CryptoCrash,2024-04-22 16:26:54,3798,740,The Graph,grt,negative
717446,My portfolio just got a major boost with The Sandbox! #sand for the win!,2025-01-01 08:24:38,1287,318,The Sandbox,sand,positive
188360,Riding the wave with Quant! #qnt is making headlines! #CryptoBoom,2024-03-29 19:41:05,8439,1943,Quant,qnt,positive
892380,Not impressed with Dogecoin today. #doge is letting everyone down. #CryptoFail,2024-04-01 22:50:37,742,180,Dogecoin,doge,negative
829050,Today is a great day for Axie Infinity! Bullish vibes all around! #axs #CryptoHappy,2024-11-06 13:04:21,6219,3,Axie Infinity,axs,positive
549420,Today is a great day for Sui! Bullish vibes all around! #sui #CryptoHappy,2024-11-17 21:10:42,3764,838,Sui,sui,positive
971771,Technical analysis shows #sol is about to break out! #CryptoTA,2024-07-14 09:48:31,6495,1781,Solana,sol,positive
145171,"Everywhere you look, Quant seems to be failing. #qnt is not looking good.",2024-09-04 15:06:59,7131,939,Quant,qnt,negative
104188,BNB Chain is on fire today! Everyone's talking about #bnb! #CryptoWin,2024-05-02 08:51:48,793,216,BNB Chain,bnb,positive
550174,Disappointing day for Bitcoin SV. #bsv is a no-go right now.,2024-10-26 18:30:28,5509,396,Bitcoin SV,bsv,negative
105704,Massive partnership announcement coming for #cspr! Casper is soaring! 🚀🌕,2024-07-19 21:29:16,2034,146,Casper,cspr,positive
464630,Scared about my Wrapped Bitcoin investment... #wbtc keeps dropping 😬,2024-05-24 06:19:45,9638,30,Wrapped Bitcoin,wbtc,negative
488370,Falling hard! Near Protocol is in freefall. #near shows warning signs everywhere!,2024-04-15 16:41:47,3676,423,Near Protocol,near,negative
435622,"Everywhere you look, Optimism seems to be failing. #op is not looking good.",2024-12-04 23:28:30,6398,1642,Optimism,op,negative
358427,Massive partnership announcement coming for #ada! Cardano is soaring! 🚀🌕,2024-05-09 12:28:14,9053,567,Cardano,ada,positive
600273,Market excitement is real—VeChain is proving its strength! #vet #CryptoRally,2024-03-16 05:49:57,222,64,VeChain,vet,positive
